caption,label
"Before I croak, I just want my piece of the pie",funny
That username is already taken,funny
"Before you ask,yes,I had help.",funny
Take a break you said! Avoid the pests for a day you said!,funny
I assume you know your way out,funny
It confuses the dogs.,funny
I really miss the dinosaurs.,funny
This is all for you. Nobody is renting offices these days,funny
Can you turn on the A/C?,funny
From Naples. You?,funny
What did you think a Lions Club meeting is?,funny
The trouble is that this place ain't got no atmosphere.,funny
"I miss the old atmosphere.""",funny
"It's all nonsense, but my grant was renewed.",funny
"Well, it is a political film.",funny
I think I’ll call it a night.,funny
"Sheer, unmitigated gull.",funny
It's supposed to feel close but always out of reach.,funny
Drowning is the leading cause of death among swimmers.  Let me show you some of our life insurance options.,funny
"Well the sign says ""Suit Required""",funny
"If this doesn’t prove to the MAGA Republicans that Trump lost, nothing will.",funny
I could have sworn that the plane was full when we took off.,funny
Look--people down there look like little . . .never mind.,funny
"My dermatologist said that if you keep skipping sunscreen, you’ll be all cob in five years.",funny
Hastings! I knew I could figure out my cable bill.,funny
"Good News Sir, we found space to carry the, 1, on another chalkboard.",funny
It’ll be perfect with a great white.,funny
I'm thinking about having the living room re-paved.,funny
It’s always hardest to go right before lunch.,funny
"Shirley, I don’t see the allure of 'garbage to table'.",funny
Can you believe it? They’re making me branch manager!,funny
"Moira, you really need to see someone about these hot flashes.",funny
"I've discovered the secret to tenure!""",funny
"When the listing said ""close to the highway,"" I never imagined",funny
Perfect — always on the mind and just out of reach.,funny
This motherfucker.,funny
Legroom...and a snack.,funny
My friends complain that I’m frosty and self serving.,funny
Who knew the Swiss had a navy?,funny
I’m wanted for a salt and buttery.,funny
It didn't help.  She fell for a redwood.,funny
See what happens when you send your kids East to go to college.,funny
"We may be gasping at different parts, but we all seem to agree it’s a horror show.",funny
Your swimsuit is on backorder.,funny
People say I'm very sketchy.,funny
This sunscreen isn't working.,funny
"My wife no longer finds ""Mister Softee"" an ironic nickname.",funny
One more round and I'll call it a day.,funny
And what drew you here today?,funny
"No of course not - when I said they all look like little ants from here, I didn't mean you all look alike.",funny
She asked how she’d recognize me.,funny
In about a minute you'll have the world at your feet.,funny
You'll give them plenty of food for thought.,funny
"At this point, I’m no longer sure which one of us they’re testing.",funny
What did you say? My ears just popped.,funny
No worries. This is an after dinner speech.,funny
Grab a sharpie - we're making you permanent.,funny
"If you're nervous, just imagine them all as rugs.""",funny
You can stop looking. I'm the big cheese.,funny
"The side effects are terrifying, but I am down to my goal weight.",funny
"Wow, those people down there look just like...uhh...never mind.",funny
I prefer the term ‘rescue.’,funny
This explains the Electoral College AND the infield fly rule.,funny
"Oh man, I didn’t realize we were working from home today",funny
I don't think they're seeing what we're seeing.,funny
I couldn’t get into the office pool.,funny
Psst! This may not be the best audience to pitch your vegan diet program!,funny
I'll bet on anything.,funny
I’m glad we bundled home and auto!,funny
I identify as insect/ant/they.  And you?,funny
"Finally, all that howling worked.",funny
This is easier than telling your mom we're separated.,funny
And a special welcome to our platinum colony members!,funny
It's better than a screaming baby...it's better than a screaming baby...it's better than a ....,funny
"It's a roast, but try not to hurt their pride.",funny
I hate going home. I have a million relatives.,funny
I have another appointment. Can you find your own way out?,funny
I told you we should've gone for the all-inclusive,funny
Why don’t you go first.,funny
This is the last time we’re doing a dinner show.,funny
"It’s pretty much like the old duels, but only your spirit dies.",funny
"I know a lot of people have climate anxiety, but I’m actually losing my mind.",funny
You're literally an ear and you can't hear that popping??,funny
"Remember, no matter what they say, we only have two seats in the Ark",funny
This is what happens when both the writers and the actors go on strike.,funny
"Actually, I’m an uncle.",funny
Oh for chrissakes! What’s next? Pickleball?,funny
"It's not the moon I miss, it's the howling.",funny
"I'm telling you, this country has never been so polarized.",funny
Turns out I'm bipolar.,funny
I just found out I'm bipolar.,funny
That will insure that she doesn't become a theater major!,funny
Do you have a calculator?,funny
Just say he followed you home!,funny
My biggest challenge is keeping my cool…,funny
"She left me for the ""the cup"", said, ""he lasted longer!""",funny
The cartoonist will see you now.,funny
What do you mean I booked you at the wrong pride event?,funny
"Hey, you don't have to finish that. I restarted the router.",funny
I’m starting to understand now why these seats were so cheap.,funny
Welcome to my think tank.,funny
And the best part is the flies come to me.,funny
I’m sorry for the confusion — The listing should have said “A SIX figure job”.,funny
Can't you wait until the movie starts?”,funny
First I was afraid...then I was petrified!,funny
Good News! The doctor says they got it all.,funny
Twenty years ago I came to this company in a baggie.,funny
"Or, if you prefer, I also have heroin.",funny
"Let's go to Death Valley for our anniversary"", you said",funny
"As I see it,we need to increase our liquid assets.",funny
What the hell are you howling at?,funny
"Oh, we’ve met before Natalie. Do you still enjoy playing with… magnifying glasses?",funny
They didn't say you were uncultured.  They said you lack depth.,funny
I think you misunderstood the meaning of pride week,funny
When you own the company you can work from home.,funny
You can buy or leash them.,funny
Looks like we've entered Costco waters!,funny
Let's skip the audience participation part of the presentation.,funny
So this is quiet quitting.,funny
That’s only your opinion,funny
We now recognize that Hangman was an insensitive choice for the team building exercise.,funny
I understand it's tough to be presenting right before lunch but you'll do fine.,funny
"It’s not about the cheese, it’s about the journey.",funny
Now we're going to bring in the cat.,funny
If Hank had a slimmer horse Butch wouldn't make that shot.,funny
"Anyway, Gayle, where‘s this can of worms you said we‘d be opening?",funny
We should really dine out more often.,funny
That’s where I met my wife.,funny
I remember the day that Mars said “You’ll regret being habitable”,funny
My ear's popping,funny
"No, Happy Hour is later.  They’re just here for the Early Bird.",funny
"They said if I find my way out, I'll get tenure. What did they tell you?",funny
"''So tell me, what drew you here?''",funny
It's called the Upwardly Mobile and it's out of reach to half of all babies born today.,funny
Remember when we all watched the same movie?,funny
You got this!  I'll wait in the car.,funny
So you’re saying your feelings of self-worth diminished when everyone began to play wordle instead of playing hangman?,funny
"Call it a phishing scheme ONE MORE TIME, Monica!",funny
We get to see a Broadway show.  Those wearing red glasses get to watch the Republican presidential debates.,funny
"I was hoping you'd get us both out, actually.",funny
"Next time, I want to try the Pad Thai.",funny
"It's OK, as long as I don't sit on the Jalapenos.",funny
"Pete, nothing beats sun, sand and a freshly stolen pretzel!",funny
I think we're going to need a bigger cheese board.,funny
"We better get moving, looks like they’re already serving the early bird special.",funny
