caption,mean,label
"What about MY shoulders? Anyone care about that? No, of course not.",1.1214953271028036,not_funny
I don't know how many more years I have myself,1.094488188976378,not_funny
"I told her I’m short and two-toned, she told me she was string bean tall.  I didn’t realize how tall she’d be, but I don’t care.  I’m in love, I tell ya.  I’m in love!",1.068181818181818,not_funny
"If he’s elected, I’m moving to Mercury.",1.2920353982300885,not_funny
"Cut me off, Bill. I’m spinning.",1.2074468085106382,not_funny
"Is the whole world going to hell, or is it just me?",1.2039473684210529,not_funny
I'm out of ice.,1.14,not_funny
Then she called me toxic.,1.2557077625570776,not_funny
"Pour me another, I've got the quakes!",1.1451612903225807,not_funny
Because my mother told me I was the center of the universe!,1.1597222222222223,not_funny
"You think I have a difficult time, my brother is always, I say always, mooning someone or something.",1.113821138211382,not_funny
You got any more ice? Mine melted.,1.1470588235294117,not_funny
Too late for last call?,1.1916167664670658,not_funny
"Earth to bartender,Earth to bartender. Can I get another?",1.1147540983606556,not_funny
Do you ever feel like you're carrying the weight of the world?,1.2222222222222223,not_funny
Make the World go away! Make the World go away! That’s all I hear these days!,1.1835443037974684,not_funny
You can’t cut me off!,1.0661157024793388,not_funny
How does a Young Earth Creationist end up bartending?,1.1543624161073829,not_funny
Parched doesn't begin to describe it.,1.2757201646090537,not_funny
Thanks for holding the Scotch. All I need is water...lots of it.,1.1398601398601398,not_funny
"For weeks now, this inexplicable fear of handbags.",1.0948275862068966,not_funny
I need a cold drink to help me cool off.,1.124031007751938,not_funny
Who do you have to snog to get a little ice in here?,1.1428571428571428,not_funny
You'd drink too if you had the same troubles I have... make the next a double.,1.0943396226415094,not_funny
"Oh brother, if I hear another person say that they carry the world on their shoulders",1.2773109243697478,not_funny
"Three times I’ve auditioned for the Planetary Symphony Orchestra and they kept saying too flat, too flat.”",1.1428571428571428,not_funny
Let me tell you where it all went wrong.,1.2416666666666667,not_funny
"Hey bartender, tell me, how can I stop these spins?",1.0982142857142858,not_funny
What’s the point?,1.106060606060606,not_funny
What on earth is this world coming too?,1.1160714285714286,not_funny
"Oh my God,I am so trashed!",1.1777777777777778,not_funny
It's a birthmark!,1.293929712460064,not_funny
Too many hot flashes.,1.1323529411764706,not_funny
What’s one more drink gonna do? I’m already dying.,1.1503267973856208,not_funny
My water is getting warm. Could you bring me some ice?,1.1824324324324325,not_funny
"Father, I’ve been doing a lot of drinking and thinking and drinking. Maybe a do over, like the time you did the flood?",1.1319444444444444,not_funny
"Of all the gin joints in all towns in all the world, I walked into yours. The drinks should be on the house.",1.140495867768595,not_funny
I'm getting tired of everyone carrying me on their shoulders.,1.2701612903225807,not_funny
If only I could get travel points for my business trips.,1.064516129032258,not_funny
"Sure the separation was rough, but worst part is now my sun won't come close to me!",1.1428571428571428,not_funny
pp,1.125,not_funny
"I'm always hot. My doc says I need to get off the stuff.  But just give me one more before you close up, Sam.",1.125,not_funny
This other-Eden is getting hot as hell.,1.0970149253731345,not_funny
She said I was the world to her!,1.1548387096774193,not_funny
"Here we are again, solving the world's problems.",1.2478991596638656,not_funny
Stop me if I mention climate change.,1.2011834319526626,not_funny
"I’m telling you, man, I hate having vertigo.  Do you know any good neurologysts?",1.1374045801526718,not_funny
I know flat when I see it.,1.1338028169014085,not_funny
I just feel like this guy has the weight of me on his shoulders...,1.2274678111587982,not_funny
Can you find a Manhattan?,1.2216216216216216,not_funny
Excuse me. I’m so hot!! Could I get this on the rocks?,1.1382113821138211,not_funny
Can I get a ‘good luck’ ?,1.1304347826086956,not_funny
How do you beat loneliness when you don't have a friend in the world?,1.1450381679389312,not_funny
Please- no more shots!,1.119047619047619,not_funny
"Honestly, I long for another asteroid.",1.2032967032967032,not_funny
"I tell you, I'm goin' to hell in a handbasket! Don't let nobody tell you different. When you were a kid, I used to be great!",1.1417910447761197,not_funny
And to think she told me I was FLAT!,1.1076923076923078,not_funny
Not so good - I think I have a fever.,1.1101694915254237,not_funny
It’s no fun being a stage when these are the men and women as players I’m dealing with.,1.1608391608391608,not_funny
"And worst of all, my Florida don't work no more.",1.1355932203389831,not_funny
The atmosphere here just isn't what it used to be.,1.1044776119402986,not_funny
I'm scheduled for Tommy John surgery on this arm because the weight of 7 billion people is throwing off my delivery.,1.1363636363636365,not_funny
"Hey there, Can I get some ice too..?",1.0977443609022557,not_funny
I avoid public bathrooms because everyone thinks I’m a urinal.,1.0707964601769913,not_funny
"Listen, you do not understand how itchy these humans are!",1.078740157480315,not_funny
Then she accused me of being overheated.,1.1557377049180328,not_funny
"I gotta tell you, it makes my head spin",1.1721854304635762,not_funny
"No, she didn’t leave me for another planet. She left me for a ‘dwarf’ planet!",1.164179104477612,not_funny
I'm all out of ice.,1.2014388489208634,not_funny
"Please, just line 'em up!",1.1271186440677967,not_funny
Sometimes I can’t tell if I’m awake or asleep!,1.1476510067114094,not_funny
Do you have any ice water? I'm burning up over here.,1.1472868217054264,not_funny
I'm a hot mess . . . either dehydrated or retaining water.,1.1746031746031746,not_funny
...and you think you've got problems.,1.1801242236024845,not_funny
I'm feeling a little bloated...,1.126984126984127,not_funny
The usual? Not for the next 26 million years.,1.112781954887218,not_funny
"First the asteroid hit with the tilt. Fine, I can deal with it. Then continental drift. OK, I get it; it's gonna happen. But climate change? Come On!",1.148936170212766,not_funny
The humans are at it again...,1.1549295774647887,not_funny
Something mild; my stomach's really churning.,1.1587301587301588,not_funny
I guess I am no longer in his hands.,1.1221374045801529,not_funny
You got any ice? Mine’s all melted.,1.2056737588652482,not_funny
Can't you see he shape we're in?,1.12,not_funny
Everyone around me either runs too hot or too cold,1.1074380165289257,not_funny
A plastic cup? You moron!,1.2586206896551724,not_funny
"Excuse me, all of my ice melted.",1.1871345029239766,not_funny
I’ll take a carbon capture on the rocks,1.178082191780822,not_funny
"Everyone calls me Mother Earth, but I’ve transitioned.",1.1728395061728396,not_funny
Could I have some ice in the drink? I feel very warm and dizzy; maybe I am having a heat stroke..,1.1549295774647887,not_funny
"So I sez, Can I buy you a drink?  And she sez, Duh, Earth to Earth.",1.1575342465753424,not_funny
I actually prefer it warmer.,1.1217391304347826,not_funny
"Joe, am I going through menopause? I’m lost!! Hot and cold and holes all over?  What’s wrong with these so called friends of mine",1.1145038167938932,not_funny
Where is the support group meeting?,1.1307692307692307,not_funny
YOU FORGOT THE ICE!,1.1643835616438356,not_funny
I feel I am going all out to sea,1.099236641221374,not_funny
I don't know how much more of this climate change I can handle.,1.1619718309859155,not_funny
"Not only that, there's no damned handbasket!",1.1742424242424243,not_funny
Let me tell you about my pogroms.,1.1076923076923078,not_funny
Do you have anything that would help a volcanic eruption?,1.121212121212121,not_funny
I've been waiting for my sandwich since Pangea,1.2589285714285714,not_funny
What is the name of the continent on the back of your head?,1.294776119402985,not_funny
"They anagrammed my complaint about ""global warming"" and said I'm ""a growling lamb"".",1.0803571428571428,not_funny
Beware…the end is near!,1.2236842105263157,not_funny
"The Sun, that bastard, won’t take even one single iota of responsibility.  He’s like, “It’s not me. It’s you!”",1.2701421800947867,not_funny
Am I the Earth or just a dirty golf ball? I don't know anymore.,1.1472868217054264,not_funny
My Ukraine is sore !,1.104,not_funny
"Can you water it down, I prefer it that way!",1.1136363636363635,not_funny
"Look, I’m depressed for good reasons.  It’s not just because I’m bi-polar!",1.2772277227722773,not_funny
what in the world were your thinking? make it a triple!,1.1370967741935485,not_funny
Whaddaya mean it's last call?,1.1857142857142855,not_funny
The universe has it out for me.,1.161764705882353,not_funny
"and the hot flashes, never been this bad !",1.2784810126582278,not_funny
"I'm not going anywhere, but I'm sad 'cus I'll miss some of you guys.",1.2023809523809523,not_funny
Sometimes I feel like no one cares!,1.1696428571428572,not_funny
"So there I am, orbiting and rotating, like every other day of my life for the last 4.5 billion years, and Venus has the balls to tell me my axial wobble is harshing her mellow.",1.1,not_funny
Quick! Ice!,1.1560693641618498,not_funny
"Can you make my next one a double, I’m taking a lot of heat at work these days.",1.112,not_funny
"I just need the booze, I'm already mostly made of water.",1.1689189189189189,not_funny
And at the end of the day that's all I am. A pale blue dot.,1.1721311475409837,not_funny
"I’ll follow that Manhattan with a London Fog, a Parisian, a Moscow Mule. And an Osaka Dry.",1.103448275862069,not_funny
So... how do you think we can fix climate change?,1.1507936507936507,not_funny
I adored her until she said I was her oyster,1.1338582677165354,not_funny
I just wanted to know where you source your ice. Mine is all melting.,1.2545454545454546,not_funny
"All I want to do is this: I just want to find 11,780 votes, which is one more than we have.",1.181159420289855,not_funny
You have to let me in; they're trying to kill me out there,1.173913043478261,not_funny
And then there's the hot flashes,1.0923076923076922,not_funny
"I'd tell you all of my problems, but it would make my head spin.",1.11864406779661,not_funny
"When I drink too much, I get the spins.",1.1160714285714286,not_funny
"You'd drink too if all you ever heard all day was, ""Hey, small world.""",1.2363636363636363,not_funny
How many of these plastic glasses do you go through in a week?,1.1260504201680672,not_funny
I was just down the block at the Mars Bar. No atmosphere.,1.1461988304093569,not_funny
Could I get 2 billion more waters?,1.1962025316455696,not_funny
"So what, I’m a small world - why doesn’t anyone want to paint me?",1.1219512195121952,not_funny
…and then BAM! Something hits me in the head. I wake up and have all these furry things in me.,1.1452991452991452,not_funny
"Bartender, keep 'em coming! It's been a loooong Anthropocene.",1.1153846153846154,not_funny
The ice in my glass keeps melting.,1.2181818181818185,not_funny
Could I have this on the rocks? I need to cool off!,1.1549295774647887,not_funny
